"Y","TSS","Size","Type"
0,"C","S","APV"
0,"C","S","APV"
0,"C","S","APV"
0,"C","S","APV"
0,"C","S","APV"
0,"C","S","APV"
0,"C","S","APV"
0,"C","S","APV"
1,"C","S","APV"
0,"C","S","APV"
0,"C","S","APV"
0,"C","S","APV"
0,"C","S","APV"
0,"C","S","APV"
0,"C","S","APV"
0,"C","S","APV"
0,"C","S","APV"
0,"C","S","APV"
0,"C","S","APV"
0,"C","S","APV"
0,"C","S","APV"
0,"C","S","APV"
0,"C","S","APV"
0,"C","S","APV"
0,"C","S","APV"
0,"C","S","APV"
0,"C","S","APV"
0,"C","S","APV"
0,"C","S","APV"
0,"C","S","APV"
0,"C","S","APV"
0,"C","S","APV"
0,"C","S","APV"
0,"C","S","APV"
0,"C","S","APV"
0,"C","S","APV"
0,"C","S","APV"
0,"C","S","APV"
0,"C","S","APV"
0,"C","S","APV"
0,"C","S","APV"
0,"C","S","APV"
0,"C","S","APV"
0,"C","S","APV"
1,"C","S","APV"
1,"C","S","APV"
0,"C","S","APV"
0,"C","S","APV"
0,"C","S","APV"
1,"C","S","APV"
0,"C","S","APV"
0,"C","S","APV"
0,"C","S","APV"
0,"C","S","APV"
0,"C","S","APV"
0,"C","S","APV"
0,"C","S","APV"
0,"C","S","APV"
1,"C","S","APV"
0,"C","S","APV"
1,"C","S","APV"
1,"C","S","APV"
0,"C","S","APV"
0,"C","S","APV"
0,"C","S","APV"
0,"C","S","APV"
0,"C","S","APV"
0,"C","S","APV"
1,"C","S","APV"
1,"C","S","APV"
0,"C","S","APV"
0,"C","S","APV"
0,"C","S","APV"
0,"C","S","APV"
0,"C","S","APV"
0,"C","S","APV"
0,"C","S","APV"
0,"C","S","APV"
0,"C","S","APV"
0,"C","S","APV"
1,"C","S","APV"
0,"C","S","APV"
0,"C","S","APV"
0,"C","S","APV"
0,"C","S","APV"
0,"C","S","APV"
0,"C","S","APV"
0,"C","S","APV"
0,"C","S","APV"
0,"C","S","APV"
0,"C","S","APV"
0,"C","S","APV"
1,"C","S","APV"
0,"C","S","APV"
0,"C","S","APV"
0,"C","S","APV"
0,"C","S","APV"
1,"C","S","APV"
0,"C","S","APV"
0,"C","S","APV"
0,"C","S","APV"
0,"C","S","APV"
0,"C","S","APV"
0,"C","S","APV"
0,"C","S","APV"
0,"C","S","APV"
0,"C","S","APV"
0,"C","S","APV"
0,"C","S","APV"
0,"C","S","APV"
1,"C","S","APV"
0,"C","S","APV"
0,"C","S","APV"
0,"C","S","APV"
0,"C","S","APV"
0,"C","S","APV"
0,"C","S","APV"
0,"C","S","APV"
0,"C","S","APV"
0,"C","S","APV"
0,"C","S","APV"
0,"C","S","APV"
0,"C","S","APV"
1,"C","S","APV"
0,"C","S","APV"
0,"C","S","APV"
0,"C","S","APV"
0,"C","S","APV"
0,"C","S","APV"
0,"C","S","APV"
0,"C","S","APV"
0,"C","S","APV"
0,"C","S","APV"
0,"C","S","APV"
0,"C","S","APV"
0,"C","S","APV"
0,"C","S","APV"
1,"C","S","APV"
0,"C","S","APV"
0,"C","S","APV"
0,"C","S","APV"
0,"C","S","APV"
0,"C","S","APV"
1,"C","S","APV"
0,"C","S","APV"
0,"C","S","APV"
0,"C","S","APV"
0,"C","S","APV"
0,"C","S","APV"
0,"C","S","APV"
0,"C","S","APV"
0,"C","S","APV"
0,"C","S","APV"
0,"C","S","APV"
0,"C","S","APV"
0,"C","S","APV"
0,"C","S","APV"
0,"C","S","APV"
0,"C","S","APV"
0,"C","S","APV"
0,"C","S","APV"
0,"C","S","APV"
0,"C","S","APV"
0,"C","S","APV"
0,"C","S","APV"
0,"C","S","APV"
0,"C","S","APV"
0,"C","S","APV"
0,"C","S","APV"
1,"C","S","APV"
0,"C","S","APV"
0,"C","S","APV"
0,"C","S","APV"
0,"C","S","APV"
0,"C","S","APV"
0,"C","S","APV"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
1,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
1,"C","M","P"
1,"C","M","P"
1,"C","M","P"
0,"C","M","P"
1,"C","M","P"
0,"C","M","P"
1,"C","M","P"
0,"C","M","P"
1,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
1,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
1,"C","M","P"
0,"C","M","P"
1,"C","M","P"
1,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
1,"C","M","P"
0,"C","M","P"
1,"C","M","P"
0,"C","M","P"
0,"C","M","P"
1,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
1,"C","M","P"
1,"C","M","P"
0,"C","M","P"
1,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
1,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
1,"C","M","P"
0,"C","M","P"
0,"C","M","P"
1,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
1,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
1,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
1,"C","M","P"
0,"C","M","P"
0,"C","M","P"
1,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
1,"C","M","P"
1,"C","M","P"
1,"C","M","P"
1,"C","M","P"
0,"C","M","P"
0,"C","M","P"
1,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
1,"C","M","P"
0,"C","M","P"
0,"C","M","P"
1,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
1,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
1,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
1,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
1,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
1,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
1,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
1,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
1,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
1,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
1,"C","M","P"
0,"C","M","P"
0,"C","M","P"
1,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
1,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
1,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
1,"C","M","P"
0,"C","M","P"
1,"C","M","P"
1,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
1,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
1,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
1,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
1,"C","M","P"
0,"C","M","P"
1,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
1,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
1,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
1,"C","M","P"
0,"C","M","P"
1,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
1,"C","M","P"
0,"C","M","P"
0,"C","M","P"
1,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
1,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
1,"C","M","P"
1,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
1,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
1,"C","M","P"
0,"C","M","P"
1,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
1,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
1,"C","M","P"
1,"C","M","P"
0,"C","M","P"
0,"C","M","P"
1,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
1,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
1,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
1,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
1,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
1,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
1,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
1,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
1,"C","M","P"
1,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
1,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
1,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
1,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
1,"C","M","P"
1,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
1,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
1,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
1,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
1,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
1,"C","M","P"
0,"C","M","P"
1,"C","M","P"
1,"C","M","P"
0,"C","M","P"
0,"C","M","P"
1,"C","M","P"
0,"C","M","P"
1,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
1,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
1,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
1,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
1,"C","M","P"
1,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
1,"C","M","P"
1,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
1,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
1,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
1,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
1,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
1,"C","M","P"
0,"C","M","P"
1,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
1,"C","M","P"
1,"C","M","P"
0,"C","M","P"
0,"C","M","P"
1,"C","M","P"
0,"C","M","P"
0,"C","M","P"
1,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
1,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
1,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
1,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
1,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
1,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
1,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
1,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
1,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
1,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
1,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
1,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
1,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
1,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
1,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
1,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
1,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
1,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
1,"C","M","P"
1,"C","M","P"
0,"C","M","P"
1,"C","M","P"
1,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
1,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
1,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
1,"C","M","P"
0,"C","M","P"
1,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
1,"C","M","P"
0,"C","M","P"
1,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
1,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
1,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
1,"C","M","P"
0,"C","M","P"
0,"C","M","P"
1,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
1,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
1,"C","M","P"
1,"C","M","P"
0,"C","M","P"
0,"C","M","P"
1,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
1,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
1,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
1,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
1,"C","M","P"
1,"C","M","P"
0,"C","M","P"
1,"C","M","P"
0,"C","M","P"
0,"C","M","P"
1,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
1,"C","M","P"
0,"C","M","P"
1,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
1,"C","M","P"
1,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
1,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
1,"C","M","P"
0,"C","M","P"
1,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
1,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
1,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
1,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
0,"C","M","P"
